Word	Tag
"
"	O
Quick	B-Skills
Books	I-Skills
"
"	O
MANAGEMENT	O
SKILLS	O
"
"	O
Time	B-Skills
management	I-Skills
to	O
meet	O
deadlines	O
of	O
"
"	O
various	O
tasks	O
"
"	O
Dealing	O
with	O
people	O
working	O
under	O
my	O
"
"	O
supervision	O
"
"	O
PERFESSIONAL	O
SKILLS	O
"
"	O
Providing	O
exemplary	B-Skills
customer	I-Skills
Service	I-Skills
"
"	O
Providing	O
the	O
guidance	O
of	O
market	O
"
"	O
trainees	O
"
"	O
Ability	O
"
"	O
"
"	O
to	O
"
"	O
"
"	O
supervision	B-Skills
"
"	O
"
"	O
"
"	O
.	.
"
"	O
.	.
SKILLS	O
"
"	O
MICROSOFT	B-Skills
OFFICE	I-Skills
"
"	O
Level:	O
(Intermediate)	O
"
"	O
"
"	O
LANGUAGES	O
"
"	O
Arabic	B-Skills
"
"	O
"
"	O
Malayalam	B-Skills
"
"	O
"
"	O
Level:	O
(Beginner)	O
|	O
Experience:	O
More	O
than	O
10.0	O
years	O
"
"	O
"
"	O
Level:	O
(Native)	O
|	O
Experience:	O
More	O
than	O
10.0	O
years	O
"
"	O
"
"	O
Hindi	B-Skills
"
"	O
"
"	O
English	B-Skills
"
"	O
"
"	O
Level:	O
(Expert)	O
|	O
Experience:	O
More	O
than	O
10.0	O
years	O
"
"	O
"
"	O
Level:	O
(Expert)	O
|	O
Experience:	O
More	O
than	O
10.0	O
years	O
"
"	O
SKILLS	O
"
"	O
MANAGEMENT	O
PERSONAL	O
"
"	O
Team	B-Skills
Management	I-Skills
Excellent	B-Skills
Communication	I-Skills
"
"	O
Supervisory	B-Skills
Skills	I-Skills
High	O
Level	O
of	O
Integrity	B-Skills
"
"	O
Effective	B-Skills
Presentation	I-Skills
Skills	I-Skills
Quick	B-Skills
Learner	I-Skills
"
"	O
PROFESSIONAL	O
EXPERIENCE	O
"
"	O
August	O
-	O
Present	O
"
"	O
Hirerightt	O
Executive	O
Search,	O
Dubai	O
"
"	O
Talent	B-Skills
Researcher	I-Skills
"
"	O
"
"	O
Responsibilities:	O
"
"	O
*	O
Operating	O
as	O
a-degree	B-Skills
Recruiter	I-Skills
"
"	O
*	O
Formulating	O
Job	O
descriptions	O
"
"	O
*	O
Conducting	O
researches	O
to	O
identify	O
potential	O
candidates	O
(junior,	O
mid	O
&	O
senior	O
"
"	O
level)	O
by	O
using	O
various	O
job	O
portals	O
&	O
company	O
database.	O
"
"	O
*	O
Interviewing	O
and	O
shortlisting	O
candidates	O
"
"	O
*	O
Writing	O
a	O
brief	O
on	O
each	O
shortlisted	O
candidate,	O
highlighting	O
their	O
experience	O
and	O
"
"	O
suitability	O
for	O
the	O
role.	O
"
"	O
*	O
Briefing/	O
Debriefing	O
candidates,	O
assisting	O
them	O
throughout	O
the	O
interview	O
process.	O
"
"	O
*	O
Identify	O
passive	O
talent	O
utilizing	O
internal	O
and	O
external	O
databases,	O
Internet	O
"
"	O
Supervisory	B-Skills
Skills	I-Skills
High	O
Level	O
of	O
Integrity	B-Skills
"
"	O
Effective	B-Skills
Presentation	I-Skills
Skills	I-Skills
Quick	B-Skills
Learner	I-Skills
"
"	O
PROFESSIONAL	O
EXPERIENCE	O
"
"	O
August	O
-	O
Present	O
"
"	O
Hirerightt	O
Executive	O
Search,	O
Dubai	O
"
"	O
Talent	B-Skills
Researcher	I-Skills
"
"	O
"
"	O
Responsibilities:	O
"
"	O
*	O
Operating	O
as	O
a-degree	O
Recruiter	O
"
"	O
*	O
Formulating	O
Job	O
descriptions	O
"
"	O
*	O
Conducting	O
researches	O
to	O
identify	O
potential	O
candidates	O
(junior,	O
mid	O
&	O
senior	O
"
"	O
level)	O
by	O
using	O
various	O
job	O
portals	O
&	O
company	O
database.	O
"
"	O
*	O
Interviewing	O
and	O
shortlisting	O
candidates	O
"
"	O
*	O
Writing	O
a	O
brief	O
on	O
each	O
shortlisted	O
candidate,	O
highlighting	O
their	O
experience	O
and	O
"
"	O
suitability	O
for	O
the	O
role.	O
"
"	O
*	O
Briefing/	O
Debriefing	O
candidates,	O
assisting	O
them	O
throughout	O
the	O
interview	O
process.	O
"
"	O
*	O
Identify	O
passive	O
talent	O
utilizing	O
internal	O
and	O
external	O
databases,	O
Internet	O
"
"	O
searching	O
and	O
other	O
sourcing	O
tools	O
"
"	O
*	O
Conduct	O
market	B-Skills
mapping	I-Skills
exercises	I-Skills
to	O
help	O
analyze	O
talent	O
landscapes	O
"
"	O
*	O
Develop	O
wide	O
breadth	O
of	O
industry	B-Skills
knowledge	I-Skills
to	O
support	O
research	O
in	O
a	O
variety	O
of	O
"
"	O
Effective	B-Skills
Presentation	I-Skills
Skills	I-Skills
Quick	B-Skills
Learner	I-Skills
"
"	O
PROFESSIONAL	O
EXPERIENCE	O
"
"	O
August	O
-	O
Present	O
"
"	O
Hirerightt	O
Executive	O
Search,	O
Dubai	O
"
"	O
Talent	O
Researcher	O
"
"	O
"
"	O
Responsibilities:	O
"
"	O
*	O
Operating	O
as	O
a-degree	B-Skills
Recruiter	I-Skills
"
"	O
*	O
Formulating	O
Job	O
descriptions	O
"
"	O
*	O
Conducting	O
researches	O
to	O
identify	O
potential	O
candidates	O
(junior,	O
mid	O
&	O
senior	O
"
"	O
level)	O
by	O
using	O
various	O
job	O
portals	O
&	O
company	O
database.	O
"
"	O
*	O
Interviewing	O
and	O
shortlisting	O
candidates	O
"
"	O
*	O
Writing	O
a	O
brief	O
on	O
each	O
shortlisted	O
candidate,	O
highlighting	O
their	O
experience	O
and	O
"
"	O
suitability	O
for	O
the	O
role.	O
"
"	O
*	O
Briefing/	O
Debriefing	O
candidates,	O
assisting	O
them	O
throughout	O
the	O
interview	O
process.	O
"
"	O
*	O
Identify	O
passive	O
talent	O
utilizing	O
internal	O
and	O
external	O
databases,	O
Internet	O
"
"	O
searching	O
and	O
other	O
sourcing	O
tools	O
"
"	O
*	O
Conduct	O
market	B-Skills
mapping	I-Skills
exercises	I-Skills
to	O
help	O
analyze	O
talent	O
landscapes	O
"
"	O
*	O
Develop	O
wide	O
breadth	O
of	O
industry	B-Skills
knowledge	I-Skills
to	O
support	O
research	O
in	O
a	O
variety	O
of	O
"
"	O
practice	O
areas	O
"
"	O
skills,	O
soft	O
skills,	O
experience	O
and	O
aptitudes	O
"
"	O
*	O
Maintaining	O
excel	O
sheet	O
and	O
data	O
base	O
of+	O
potential	O
candidates	O
on	O
a	O
daily	O
basis	O
"
"	O
*	O
Acting	O
as	O
a	O
point	O
of	O
contact	O
and	O
build	O
influential	O
candidate	O
relationships	O
during	O
"
"	O
the	O
selection	O
process	O
"
"	O
HR	O
Administrative	O
Responsibilities:	O
"
"	O
*	O
Writing	O
&	O
sending	O
interview	O
prep	O
emails.	O
"
"	O
*	O
Summarizing	O
and	O
formatting	O
of	O
CV's	O
for	O
the	O
company	O
-	O
making	O
sure	O
all	O
information	O
"
"	O
is	O
accurate	O
and	O
correct.	O
"
"	O
*	O
Upload	O
all	O
shortlist's	O
to	O
company	O
database	O
-	O
ensuring	O
candidates	O
CV	O
and	O
"
"	O
information	O
is	O
up	O
to	O
date	O
and	O
correct.	O
"
"	O
*	O
Updating	O
the	O
company	O
internal	O
database	O
with	O
new	O
candidate	O
information.	O
"
"	O
"
"	O
September-	O
January	O
"
"	O
Mathyo	O
Tyre	O
Trading	O
LLC	O
-	O
Dubai	O
"
"	O
Admin	O
Executive	O
"
"	O
Responsibilities:	O
"
"	O
*	O
Maintain	O
records	O
of	O
all	O
transaction,	O
filing	O
all	O
quotations,	O
expenditure,	O
receipts,	O
"
"	O
and	O
local	O
orders	O
forms.	O
"
"	O
*	O
Respond	O
and	O
follow	O
up	O
with	O
employee	O
queries/	O
grievance	O
providing	O
necessary	O
"
"	O
support,	O
escalating	O
unresolved	O
issues	O
to	O
the	O
Higher	O
Management.	O
"
"	O
COMPUTER	O
SKILLS	O
"
"	O
*	O
Microsoft	B-Skills
Office	I-Skills
(Word,	I-Skills
Excel,	I-Skills
Access	I-Skills
and	I-Skills
Power	I-Skills
Point)	I-Skills
"
"	O
*	O
Working	O
OS	O
(Win	O
7.0	O
and	O
Win	O
XP)	O
"
"	O
*	O
Internet	B-Skills
Surfing.	I-Skills
"
"	O
PERSONAL	O
DETAILS	O
"
"	O
Date	O
of	O
Birth	O
5th	O
January	O
"
"	O
Passport	O
No.	O
J	O
"
"	O
Nationality	O
Indian	O
"
"	O
Gender	O
Female	O
"
"	O
Marital	O
Status	O
Single	O
"
"	O
Religion	O
Christian	O
"
"	O
Visa	O
Status	O
Father's	O
Sponsorship	O
"
"	O
Language	O
Known	O
English,	O
Hindi,	O
Tamil	O
&	O
Malayalam	O
"
"	O
UAE	O
Driving	O
Licence	O
Expiry	O
on//	O
"
"	O
"
"	O
References	O
&	O
Supporting	O
Documents	O
Available	O
upon	O
Request	O
"
"	O
"
"	O
7/7	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
"
"	O
.	.
"
"	O
.	.
Computer	O
Skills	O
"
"	O
1.0	O
professional	O
using	O
Primavera	B-Skills
,	O
Excel	B-Skills
and	O
AutoCAD	B-Skills
.	O
"
"	O
2.0	O
Microsoft	B-Skills
Office.	I-Skills
and	O
Microsoft	B-Skills
Project	I-Skills
.	O
"
"	O
3.0	O
Autodesk	B-Skills
land,	I-Skills
Surfer	B-Skills
and	O
Prolink	B-Skills
.	O
"
"	O
"
"	O
Company	O
Training	O
(Summer	O
Training)	O
"
"	O
Place	O
"
"	O
:	O
"
"	O
Duration	O
:	O
"
"	O
"
"	O
Arab	O
Contractors	O
.	O
"
"	O
"
"	O
1.0	O
Month.	O
"
"	O
"
"	O
Language	O
Skills	O
"
"	O
Arabic:	B-Skills
Mother	O
Tongue.	O
"
"	O
English:	B-Skills
Speaking	O
(very	O
good),	O
writing	O
(very	O
good).	O
"
"	O
"
"	O
Personal	O
Details	O
"
"	O
Name	O
"
"	O
Language	O
Skills	O
"
"	O
Arabic:	B-Skills
Mother	O
Tongue.	O
"
"	O
English:	B-Skills
Speaking	O
(very	O
good),	O
writing	O
(very	O
good).	O
"
"	O
"
"	O
Personal	O
Details	O
"
"	O
Name	O
"
"	O
"
"	O
:	O
Ahmed	O
Mohamed	O
Fathy	O
Helal.	O
"
"	O
"
"	O
Nationality	O
"
"	O
"
"	O
:	O
Egyptian.	O
"
"	O
"
"	O
Religion	O
"
"	O
"
"	O
:	O
Muslim.	O
"
"	O
"
"	O
Date	O
of	O
Birth	O
"
"	O
"
"	O
:	O
February	O
5,	O
1988.0	O
"
"	O
"
"	O
.	.
"
"	O
.	.
SKILLS	O
AND	O
COMPETENCIES	O
"
"	O
	O
"
"	O
"
"	O
Excellent	O
working	O
knowledge	O
of	O
MS-Office	B-Skills
Suite	I-Skills
(Word,	I-Skills
Excel,	I-Skills
Power	I-Skills
point,	I-Skills
Project),	I-Skills
AutoCAD,	B-Skills
Auto	B-Skills
desk	I-Skills
"
"	O
Taking	O
off,	O
Primavera,	B-Skills
Microsoft	B-Skills
Windows	I-Skills
(98,	I-Skills
2000.0	I-Skills
and	I-Skills
XP,	I-Skills
Vista,	I-Skills
Windows	I-Skills
7/8/10),	I-Skills
Internet	B-Skills
and	O
Email.	B-Skills
"
"	O
"
"	O
	O
"
"	O
"
"	O
Possesses	O
good	O
standards	O
of	O
communication,	B-Skills
listening	B-Skills
to	O
others	O
and	O
problem	B-Skills
solving	I-Skills
ability	I-Skills
by	O
realizing	O
the	O
"
"	O
situation	O
"
"	O
"
"	O
	O
"
"	O
"
"	O
Can	O
perform	O
outstandingly	O
well	O
individually	O
as	O
well	O
as	O
a	O
team.	O
"
"	O
"
"	O
"
"	O
.	.
|	O
|COMPUTER	O
SKILLS	O
|	O
"
"	O
|	O
|Microsoft	B-Skills
Office	I-Skills
Word,	I-Skills
Excel,	I-Skills
|	O
"
"	O
|	O
|PowerPoint	B-Skills
|	O
"
"	O
|	O
|Mechanical	O
Designing	O
Software's	O
Auto	B-Skills
Cad,	I-Skills
NX	I-Skills
8.0	I-Skills
Unigraphics,	I-Skills
|	O
"
"	O
|	O
|ANSYS	B-Skills
14.0	I-Skills
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|LINGUISTIC	O
SKILLS	O
|	O
"
"	O
|	O
|English	B-Skills
(Fluent)	O
|	O
"
"	O
|	O
|Good	O
command	O
in	O
writing,	B-Skills
speaking,	I-Skills
reading	I-Skills
and	I-Skills
understanding	I-Skills
English	I-Skills
|	O
"
"	O
|	O
|language	O
|	O
"
"	O
|	O
|Tamil	B-Skills
(Fluent)	O
|	O
"
"	O
|	O
|Good	O
command	O
in	O
writing,	B-Skills
speaking,	I-Skills
reading	I-Skills
and	I-Skills
understanding	I-Skills
Tamil	I-Skills
|	O
"
"	O
|	O
|language	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|INTERPERSONAL	O
SKILLS	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|Quick	B-Skills
Adaptability	I-Skills
to	O
new	O
environment.	O
|	O
"
"	O
|	O
|Fully	B-Skills
Committed	I-Skills
and	O
Determination	B-Skills
towards	O
work..	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|PERSONAL	O
DETAILS	O
|	O
"
"	O
|	O
|LINGUISTIC	O
SKILLS	O
|	O
"
"	O
|	O
|English	B-Skills
(Fluent)	O
|	O
"
"	O
|	O
|Good	O
command	O
in	O
writing,	B-Skills
speaking,	I-Skills
reading	I-Skills
and	I-Skills
understanding	I-Skills
English	I-Skills
|	O
"
"	O
|	O
|language	O
|	O
"
"	O
|	O
|Tamil	B-Skills
(Fluent)	O
|	O
"
"	O
|	O
|Good	O
command	O
in	O
writing,	B-Skills
speaking,	I-Skills
reading	I-Skills
and	I-Skills
understanding	I-Skills
Tamil	I-Skills
|	O
"
"	O
|	O
|language	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|INTERPERSONAL	O
SKILLS	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|Quick	B-Skills
Adaptability	I-Skills
to	O
new	O
environment.	O
|	O
"
"	O
|	O
|Fully	B-Skills
Committed	I-Skills
and	O
Determination	B-Skills
towards	O
work..	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|PERSONAL	O
DETAILS	O
|	O
"
"	O
|	O
|Father's	O
name	O
:	O
K.Kumarasamy	O
|	O
"
"	O
|	O
|Date	O
of	O
Birth	O
:	O
06TH	O
April	O
,	O
1989.0	O
|	O
"
"	O
|	O
|Gender	O
:	O
Male	O
|	O
"
"	O
|	O
|Marital	O
status	O
:	O
Single	O
|	O
"
"	O
|	O
|Religion	O
:	O
Hindu	O
|	O
"
"	O
|	O
|Passport	O
Number	O
:	O
J	O
2904437.0	O
Valid	O
up	O
to	O
18-08-2021	O
|	O
"
"	O
|	O
|INTERPERSONAL	O
SKILLS	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|Quick	B-Skills
Adaptability	I-Skills
to	O
new	O
environment.	O
|	O
"
"	O
|	O
|Fully	B-Skills
Committed	I-Skills
and	O
Determination	B-Skills
towards	O
work..	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|PERSONAL	O
DETAILS	O
|	O
"
"	O
|	O
|Father's	O
name	O
:	O
K.Kumarasamy	O
|	O
"
"	O
|	O
|Date	O
of	O
Birth	O
:	O
06TH	O
April	O
,	O
1989.0	O
|	O
"
"	O
|	O
|Gender	O
:	O
Male	O
|	O
"
"	O
|	O
|Marital	O
status	O
:	O
Single	O
|	O
"
"	O
|	O
|Religion	O
:	O
Hindu	O
|	O
"
"	O
|	O
|Passport	O
Number	O
:	O
J	O
2904437.0	O
Valid	O
up	O
to	O
18-08-2021	O
|	O
"
"	O
|	O
|Nationality	O
:	O
Indian	O
|	O
"
"	O
|	O
|Permanent	O
Address	O
:	O
5A1,	O
5th	O
Cross,	O
Velayutha	O
Nagar,	O
|	O
"
"	O
|	O
|Jayankondam	O
(po),	O
|	O
"
"	O
|	O
|Ariyalur(DT)-621802	O
|	O
"
"	O
|	O
|Tamilnadu,	O
India.	O
|	O
"
"	O
|	O
|DECLARATION	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|I	O
hereby	O
declare	O
that	O
the	O
above	O
furnished	O
details	O
are	O
true	O
to	O
the	O
best	O
of	O
|	O
"
"	O
|	O
|my	O
knowledge.	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|Yours	O
truly,	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|K.SELVAKUMAR	O
|	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
|	O
|my	O
knowledge.	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|Yours	O
truly,	O
|	O
"
"	O
|	O
|	O
|	O
"
"	O
|	O
|K.SELVAKUMAR	O
|	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
skills	O
and	O
coordinating	O
projects	O
within	O
Egypt	O
&	O
UAE.	O
"
"	O
"
"	O
--	O
Technical,	B-Skills
Development	I-Skills
Design,	O
to	O
secure	O
higher	O
standard	O
of	O
"
"	O
detailed	B-Skills
drawings	I-Skills
"
"	O
&	O
tender	B-Skills
documents	I-Skills
and	O
higher-	O
level	O
of	O
Production	B-Skills
Management.	I-Skills
"
"	O
"
"	O
--	O
Supervision	B-Skills
of	I-Skills
Civil	I-Skills
and	I-Skills
Architectural	I-Skills
works	I-Skills
and	O
Inspection,	O
"
"	O
Review	O
of	O
Materials	O
and	O
"
"	O
Shop	O
drawings	O
for	O
Building	O
Works	O
"
"	O
"
"	O
--	O
Prepares	O
a	O
series	O
of	O
presentations	O
and	O
renderings	O
&	O
3D	O
visualization.	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
--	O
Site	O
Visit	O
insure	O
Time	O
&	O
cost	O
and	O
Material	O
selection.	O
"
"	O
"
"	O
--	O
Conceptual	O
&	O
Preliminary	O
Design	O
report	O
and	O
Feasibility	O
study	O
.	O
"
"	O
"
"	O
--	O
Client	O
relationship	O
&	O
communication.	O
"
"	O
"
"	O
--	O
Preliminary	O
financial	O
&	O
cost	O
control	O
study	O
and	O
value	O
engineering	O
"
"	O
.	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
suppliers	O
supporting	O
technical	O
assistance/technical	O
collaboration	O
with	O
Honda	O
Automobile	O
"
"	O
Company	O
Thailand.	O
"
"	O
	O
Visited	O
Japan	O
(September	O
2006)	O
for	O
future	O
localization	O
feasibility	O
discussion	O
with	O
Honda	O
Research	O
"
"	O
&	O
Development	O
experts	O
and	O
negotiation	O
meetings	O
with	O
Japanese	O
vendors.	O
"
"	O
"
"	O
Education	O
"
"	O
Masters	O
in	O
Business	O
Administration	O
-	O
Marketing	O
"
"	O
IBA,	O
University	O
of	O
Punjab,	O
Lahore	O
"
"	O
"
"	O
(2011-2013)	O
"
"	O
"
"	O
MS	O
Total	O
Quality	O
Management	O
"
"	O
(2004-2005)	O
"
"	O
Institute	O
of	O
Quality	O
&	O
Technology	O
Management,	O
University	O
of	O
Punjab	O
"
"	O
B.Sc.	O
Engineering	O
(Mechanical)	O
"
"	O
University	O
of	O
Engineering	O
&	O
Technology,	O
Lahore	O
"
"	O
"
"	O
(2000-2004)	O
"
"	O
"
"	O
Certification	O
"
"	O
Computer	O
Skills	O
"
"	O
	O
"
"	O
	O
"
"	O
"
"	O
ERP	B-Skills
oracle	I-Skills
12i	I-Skills
software	I-Skills
"
"	O
MS	B-Skills
office	I-Skills
suite	I-Skills
(Word,	I-Skills
Excel,	I-Skills
PowerPoint,	I-Skills
Outlook)	I-Skills
"
"	O
"
"	O
Practical	O
Trainings	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
"
"	O
Quality	B-Skills
&	I-Skills
productivity	I-Skills
improvement	I-Skills
through	O
JIT	B-Skills
&	I-Skills
TPM	I-Skills
techniques	I-Skills
"
"	O
Total	O
quality	O
control	O
seminar	O
"
"	O
Modern	O
day	O
challenges	O
in	O
Supply	O
Chain	O
Management	O
"
"	O
Effective	B-Skills
Managerial	I-Skills
Skills	I-Skills
"
"	O
Business	B-Skills
Communication	I-Skills
"
"	O
Effective	B-Skills
Managerial	I-Skills
Skills	I-Skills
"
"	O
Business	B-Skills
Communication	I-Skills
"
"	O
Problem	B-Skills
solving	I-Skills
&	O
decision	B-Skills
making	I-Skills
"
"	O
"
"	O
Professional	B-Skills
Memberships	I-Skills
"
"	O
	O
"
"	O
	O
"
"	O
"
"	O
Pakistan	O
Engineering	O
Council	O
(PEC)	O
-	O
PEC	O
Regd.	O
No:	O
Mech.	O
/	O
18107.0	O
"
"	O
Certified	B-Skills
Lead	I-Skills
Auditor	I-Skills
ISO	I-Skills
9000:2000	I-Skills
"
"	O
"
"	O
Linguistic	O
Skills	O
"
"	O
Effective	O
communication	O
skills	O
in	O
English,	B-Skills
Urdu	B-Skills
&	O
Punjabi	B-Skills
(both	O
oral	O
and	O
written)	O
"
"	O
"
"	O
Extra	O
Curricular	O
Activities	O
"
"	O
Reading	B-Skills
newspapers	I-Skills
/	I-Skills
books	I-Skills
"
"	O
Playing	B-Skills
cricket	I-Skills
"
"	O
Watching	B-Skills
news	I-Skills
channels	I-Skills
and	O
talk	O
shows	O
"
"	O
Travelling	B-Skills
and	O
visiting	O
new	O
places	O
"
"	O
"
"	O
Linguistic	O
Skills	O
"
"	O
Effective	B-Skills
communication	I-Skills
skills	I-Skills
in	O
English,	B-Skills
Urdu	B-Skills
&	O
Punjabi	B-Skills
(both	O
oral	O
and	O
written)	O
"
"	O
"
"	O
Extra	O
Curricular	O
Activities	O
"
"	O
Reading	B-Skills
newspapers	I-Skills
/	I-Skills
books	I-Skills
"
"	O
Playing	B-Skills
cricket	I-Skills
"
"	O
Watching	B-Skills
news	I-Skills
channels	I-Skills
and	O
talk	O
shows	O
"
"	O
Travelling	B-Skills
and	O
visiting	O
new	O
places	O
"
"	O
"
"	O
Personal	O
Information	O
"
"	O
Date	O
of	O
Birth:	O
"
"	O
Cell	O
No:	O
"
"	O
Landline	O
Home:	O
"
"	O
Passport	O
No:	O
"
"	O
E-mail:	O
"
"	O
Address:	O
"
"	O
"
"	O
24th	O
March	O
1980.0	O
"
"	O
+92-333-4421133	O
/	O
+92-331-4421133	O
"
"	O
+92-423-5303655	O
"
"	O
"
"	O
.	.
PROFESSIONAL	O
SKILLS	O
"
"	O
"
"	O
PROFILE	O
"
"	O
"
"	O
Languages:	O
Python	B-Skills
"
"	O
"
"	O
Computer	B-Skills
Science	I-Skills
Engineer	I-Skills
|	O
Data	B-Skills
Enthusiast	I-Skills
|	O
Machine	B-Skills
Learner	I-Skills
"
"	O
"
"	O
Basic	O
proficiency:	O
SKLearn,	B-Skills
Keras	B-Skills
"
"	O
and	O
Tensorflow	B-Skills
"
"	O
Adobe	B-Skills
Photoshop	I-Skills
"
"	O
Adobe	B-Skills
Lightroom	I-Skills
"
"	O
MS	B-Skills
office	I-Skills
"
"	O
Documentation	O
"
"	O
"
"	O
EDUCATION	O
"
"	O
ADVANCED	O
DIPLOMA	O
IN	O
BIG	O
DATA	O
ANALYTICS	O
2020.0	O
"
"	O
National	O
Institute	O
of	O
Electronics	O
&	O
Information	O
Technology	O
"
"	O
"
"	O
BACHELOR	O
OF	O
TECHNOLOGY	O
IN	O
COMPUTER	O
SCIENCE	O
2019.0	O
"
"	O
"
"	O
.	.
Computer	O
Skills	O
"
"	O
	O
Proficiency	O
in	O
the	O
use:	O
Word,	B-Skills
PowerPoint,	B-Skills
Excel,	B-Skills
Internet	B-Skills
browsing	I-Skills
and	O
searching	B-Skills
"
"	O
"
"	O
Certificates	O
"
"	O
	O
IELTS-	O
6.0	O
score	O
"
"	O
	O
Academic	B-Skills
Writing	I-Skills
Course-3	O
months	O
with	O
85.0	O
score	O
"
"	O
	O
Public	B-Skills
Speaking	I-Skills
Course-	O
6.0	O
months	O
(	O
reading,writing,speaking)	O
"
"	O
"
"	O
Personal	O
Interests	O
&	O
Communication	O
Skills	O
"
"	O
	O
"
"	O
Hardworking	B-Skills
and	O
Confident,	B-Skills
able	O
to	O
react	B-Skills
quickly	I-Skills
and	O
affectively	O
when	O
dealing	O
with	O
"
"	O
challenging	O
situations	O
"
"	O
	O
Reading	B-Skills
books,	I-Skills
listening	B-Skills
music,	I-Skills
drawing,	B-Skills
"
"	O
"
"	O
Languages	O
"
"	O
	O
"
"	O
"
"	O
Uzbek-Native	B-Skills
"
"	O
"
"	O
Russian-Fluent	B-Skills
"
"	O
"
"	O
.	.
SKILLS	O
"
"	O
CUSTOMER	B-Skills
RELATIONS	I-Skills
"
"	O
"
"	O
SALES	B-Skills
"
"	O
"
"	O
Level:	O
(Expert)	O
"
"	O
"
"	O
Level:	O
(Expert)	O
"
"	O
"
"	O
TELEPHONE	B-Skills
SKILLS	I-Skills
"
"	O
"
"	O
MICROSOFT	B-Skills
MAIL	I-Skills
"
"	O
"
"	O
Level:	O
(Expert)	O
"
"	O
"
"	O
Level:	O
(Expert)	O
"
"	O
"
"	O
MICROSOFT	B-Skills
OFFICE	I-Skills
"
"	O
"
"	O
ADMINISTRATION	B-Skills
"
"	O
"
"	O
Level:	O
(Expert)	O
"
"	O
"
"	O
Level:	O
(Expert)	O
"
"	O
"
"	O
"
"	O
.	.
"
"	O
.	.
Excellent	O
communication	B-Skills
skills	I-Skills
"
"	O
"
"	O
	O
"
"	O
"
"	O
Quality	B-Skills
Controlling	I-Skills
"
"	O
"
"	O
	O
"
"	O
"
"	O
Punctual	B-Skills
and	I-Skills
reliable	I-Skills
"
"	O
"
"	O
	O
"
"	O
"
"	O
Site	B-Skills
Engineering	I-Skills
"
"	O
"
"	O
	O
"
"	O
"
"	O
Decision	B-Skills
making	I-Skills
"
"	O
"
"	O
	O
"
"	O
"
"	O
Technical	B-Skills
"
"	O
	O
"
"	O
"
"	O
Knowledge	B-Skills
of	I-Skills
relevant	I-Skills
design	I-Skills
codes	I-Skills
for	O
bridges	O
and	O
transport	O
schemes.	O
"
"	O
"
"	O
	O
"
"	O
"
"	O
Collecting	B-Skills
information,	I-Skills
investigating	B-Skills
options	I-Skills
and	O
devising	B-Skills
solutions.	I-Skills
"
"	O
"
"	O
	O
"
"	O
"
"	O
Verifying	O
the	O
work	O
of	O
others.	O
"
"	O
"
"	O
	O
"
"	O
"
"	O
Good	O
understanding	O
of	O
design	O
and	O
construction	O
processes.	O
"
"	O
"
"	O
	O
"
"	O
"
"	O
Using	O
a	O
range	O
of	O
computer	O
packages	O
for	O
developing	O
detailed	O
designs.	O
"
"	O
TECHNICAL	O
PROFICIENCY	O
"
"	O
AutoCad	B-Skills
and	I-Skills
Civil	I-Skills
"
"	I-Skills
3D	I-Skills
"
"	O
MS	B-Skills
Office	I-Skills
"
"	O
Primavera	B-Skills
Project	I-Skills
"
"	I-Skills
Planner.6	I-Skills
"
"	O
ACADEMIC	O
CREDENTIALS	O
"
"	O
	O
"
"	O
"
"	O
Bachelor	O
of	O
Technology	O
in	O
Civil	O
Engineering	O
"
"	O
"
"	O
	O
"
"	O
"
"	O
Higher	O
Secondary	O
Education	O
(+2)	O
"
"	O
"
"	O
PERSONAL	O
DETAILS	O
"
"	O
Marital	O
Status	O
"
"	O
Nationality	O
"
"	O
Date	O
of	O
Birth	O
"
"	O
Passport	O
No	O
"
"	O
"
"	O
.	.
Skills	O
"
"	O
"
"	O
	O
Primavera	B-Skills
P-6	I-Skills
"
"	O
	O
AutoCAD	B-Skills
"
"	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
