Word	Tag
"
"	O
Responsible	O
for	O
adhering	O
to	O
the	O
clauses	O
and	O
fine	O
prints	O
of	O
the	O
legal	O
and	O
commercial	O
contracts.	O
"
"	O
"
"	O
Maintaining	O
contractual	O
obligations	O
&	O
monitoring	O
customer	O
inputs.	O
"
"	O
"
"	O
Attend	O
to	O
Variations,	O
Claims	O
and	O
disputes.	O
"
"	O
"
"	O
Ensure	O
timely	O
and	O
sequential	O
dispatches	O
of	O
invoices.	O
"
"	O
"
"	O
Ensure	O
timely	O
payments	O
for	O
Contractors	O
and	O
Consultants.	O
"
"	O
"
"	O
Timely	O
preparation	O
and	O
submission	O
of	O
costing	O
reports,	O
operational	O
reports,	O
budget	O
cash	O
flows,	O
billing	O
reports,	O
etc.	O
pertaining	O
to	O
projects.	O
"
"	O
"
"	O
Monitor	O
the	O
progress	O
all	O
submitted	O
progress	O
report	O
from	O
consultants	O
and	O
contractors.	O
"
"	O
"
"	O
Archive	O
project	O
documentation	O
"
"	O
"
"	O
Write	O
final	O
project	O
report.	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
1985-2007:	O
Department	B-Companies worked at
of	I-Companies worked at
Civil	I-Companies worked at
Aviation	I-Companies worked at
–	I-Companies worked at
UAE-	I-Companies worked at
Airport	I-Companies worked at
Engineering,	I-Companies worked at
Operation	I-Companies worked at
"
"	O
"
"	O
&	I-Companies worked at
Maintenance:	I-Companies worked at
"
"	O
"
"	O
Position:	O
Principal	B-Designation
Civil	I-Designation
Engineer:	I-Designation
"
"	O
"
"	O
"
"	O
"
"	O
Airport	O
Projects	O
including:	O
"
"	O
"
"	O
Airport	O
Expansion,	O
Aprons,	O
Airport	O
Pavements,	O
Roads,	O
Buildings,	O
New	O
Terminal,	O
New	O
Runway,	O
Runway	O
resurfacing,	O
Apron	O
and	O
Roads	O
resurfacing,	O
Cargo	O
Terminal,	O
Sports	O
Facilities,	O
Health	O
Facilities,	O
Sand	O
Golf	O
Course,	O
,	O
Hospitality	O
Projects	O
/airside	O
and	O
land	O
side	O
Hotel.	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
Key	O
Responsibilities:	O
"
"	O
"
"	O
"
"	O
"
"	O
Project	O
Planning;	O
"
"	O
"
"	O
Asphaltic	O
Pavement	O
and	O
roads	O
maintenance	O
and	O
construction	O
"
"	O
"
"	O
Runway,	O
Aprons,	O
Taxiway,	O
and	O
Roads	O
Tender	O
administrations	O
and	O
construction	O
supervision.	O
"
"	O
"
"	O
Reviewing	O
Design	O
Proposals	O
and	O
Administering	O
tendering	O
and	O
award	O
cycles;	O
"
"	O
"
"	O
Managing	O
site	O
Construction	O
Team.	O
"
"	O
"
"	O
Leading	O
project	O
meetings;	O
"
"	O
"
"	O
Contract	O
Administration;	O
"
"	O
"
"	O
Delivering	O
quality	O
finished	O
end	O
product,	O
to	O
time	O
and	O
to	O
budget.	O
"
"	O
"
"	O
"
"	O
"
"	O
Major	O
Experience	O
elements	O
at	O
Abu	O
Dhabi	O
International	O
Airport:	O
"
"	O
"
"	O
Replacement	O
and	O
repair	O
of	O
AGL	O
manholes	O
reconstruction	O
of	O
the	O
runway	O
safety	O
area.	O
"
"	O
"
"	O
Rubber	O
removal	O
and	O
Remarking	O
at	O
Abu	O
Dhabi	O
and	O
Al	O
Ain	O
airports	O
and	O
Bateen	O
Airports.	O
"
"	O
"
"	O
Replacement	O
of	O
Joint	O
at	O
Abu	O
Dhabi	O
Airport.	O
"
"	O
"
"	O
Reconstruction	O
and	O
new	O
construction	O
of	O
Fuel	O
Chambers	O
at	O
Abu	O
Dhabi	O
Airport.	O
"
"	O
"
"	O
Relocating	O
Aircraft	O
stand	O
at	O
the	O
main	O
airport	O
to	O
accommodate	O
the	O
construction	O
of	O
new	O
rotundas.	O
"
"	O
"
"	O
Reconstruction	O
of	O
Damaged	O
pavement	O
due	O
to	O
surface	O
and	O
deep	O
settlement.	O
"
"	O
"
"	O
Additional	O
safety	O
road.	O
"
"	O
"
"	O
Blast	O
fence	O
for	O
Abu	O
Dhabi	O
Airport	O
Aprons.	O
"
"	O
"
"	O
Resurfacing	O
of	O
Apron-	O
Facilities	O
Building.	O
"
"	O
"
"	O
Resurfacing	O
of	O
and	O
widening	O
the	O
main	O
drop-off	O
pick	O
up	O
Ramp.	O
"
"	O
"
"	O
Redesign	O
part	O
of	O
TB	O
to	O
Construct	O
New	O
Departure	O
Gate	O
3.0	O
"
"	O
"
"	O
Redesigning	O
parking	O
lot	O
to	O
cater	O
for	O
New	O
Departure	O
Gate	O
3.0	O
"
"	O
"
"	O
Resurfacing	O
of	O
runway	O
and	O
taxiways:	O
Consultant	O
was	O
Dorsch	O
and	O
contractor	O
was	O
Strabag.	O
For	O
this	O
project	O
we	O
had	O
relocated	O
the	O
runway	O
by	O
using	O
a	O
taxiway	O
strip.	O
"
"	O
"
"	O
Displaced	O
the	O
runway	O
thresholds	O
for	O
Maintenance	O
purposes.	O
"
"	O
"
"	O
Expanding	O
the	O
cargo	O
apron:	O
Consultant	O
was	O
Dorsch	O
and	O
contractor	O
was	O
Strabag	O
"
"	O
"
"	O
Designed	O
and	O
prepare	O
the	O
tender	O
documents	O
for	O
the	O
expansion	O
of	O
main	O
apron	O
to	O
accommodate	O
9.0	O
more	O
aircrafts	O
"
"	O
"
"	O
Designed	O
and	O
prepare	O
the	O
tender	O
documents	O
upgrading	O
of	O
the	O
general	O
aviation	O
apron.	O
"
"	O
"
"	O
Design	O
Review	O
for	O
New	O
runway	O
2K	O
+	O
taxiways	O
–	O
Abu	O
Dhabi	O
Airport	O
By	O
HALCRO,	O
PM	O
was	O
Parsons.	O
"
"	O
"
"	O
Design	O
Review	O
for	O
the	O
complete	O
Parsons’	O
pavement	O
renovation	O
report.	O
"
"	O
"
"	O
Design	O
Review	O
New	O
Satellite	O
and	O
apron:	O
by	O
ADP	O
(Airports	O
De	O
Paris)	O
"
"	O
"
"	O
Design	O
Review	O
of	O
Second	O
runway:	O
by	O
ADP	O
(Airports	O
De	O
Paris)	O
/	O
Halcrow	O
"
"	O
"
"	O
Design	O
Review	O
New	O
ATCT	O
by	O
ADP	O
(Airports	O
De	O
Paris)	O
"
"	O
"
"	O
Attending	O
all	O
the	O
GCAA	O
(General	O
Civil	O
Aviation	O
Authority)	O
requirement	O
of	O
airport	O
licensing	O
including	O
coordinating	O
such	O
requirement	O
with	O
other	O
sections	O
of	O
civil	O
aviation.	O
"
"	O
"
"	O
Heavily	O
involved	O
with	O
the	O
ATC	O
for	O
implying	O
safety	O
requirements.	O
"
"	O
"
"	O
Tender	O
Preparation	O
and	O
Construction	O
Supervision	O
for	O
Terminal	O
2,	O
Golf	O
course,	O
Police	O
Training	O
Center,	O
Airport	O
Clinic	O
and	O
Medical/	O
Doctors	O
Rooms,	O
Satellite	O
expansion,	O
and	O
Airport	O
Passenger	O
Hotel.	O
"
"	O
"
"	O
Design	O
Review	O
and	O
supervision	O
of	O
Terminal	O
3.0	O
"
"	O
"
"	O
Taking	O
Over	O
Certification	O
of	O
Al	O
Ain	O
Airport.	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
1983-1984:	O
Al	B-Companies worked at
Qudus	I-Companies worked at
Contracting	I-Companies worked at
–	O
UAE	O
"
"	O
"
"	O
Project:	O
Construction	O
of	O
Hamid	O
Center	O
/	O
Abu	O
Dhabi	O
"
"	O
"
"	O
Position:	O
Civil	B-Designation
Engineer	I-Designation
"
"	O
"
"	O
Key	O
Responsibilities:	O
"
"	O
"
"	O
Site	O
Management	O
"
"	O
"
"	O
Producing	O
programs	O
–	O
long	O
term	O
/	O
short	O
term	O
/	O
detailed	O
including	O
the	O
ability	O
to	O
report	O
against	O
any	O
slippages	O
/	O
gains	O
"
"	O
"
"	O
Managing	O
Subcontract	O
and	O
direct	O
labor	O
workforces	O
"
"	O
"
"	O
Correct	O
requisitioning	O
of	O
materials	O
and	O
subcontractors	O
"
"	O
"
"	O
"
"	O
"
"	O
1982-1983:	O
Graduate	O
Assistant	O
–	O
SanDiego	B-Companies worked at
State	I-Companies worked at
University	I-Companies worked at
–	O
USA	O
"
"	O
"
"	O
Research	O
Work	O
in	O
the	O
field	O
of	O
Hydraulics	O
and	O
Hydrology	O
"
"	O
"
"	O
Position:	O
Teacher	B-Designation
Assistant	I-Designation
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
Education	O
"
"	O
"
"	O
"
"	O
"
"	O
Secondary	O
Certificate	O
"
"	O
"
"	O
1976.0	O
Abu	O
Dhabi	O
Secondary	O
School	O
Abu	O
Dhabi	O
"
"	O
"
"	O
BS	O
in	O
Civil	O
Engineering	O
"
"	O
"
"	O
1981.0	O
SanDiego	O
State	O
University	O
San	O
Diego,	O
"
"	O
"
"	O
California	O
USA	O
"
"	O
"
"	O
MS	O
in	O
Civil	O
Engineering	O
"
"	O
"
"	O
1983.0	O
SanDiego	O
State	O
University	O
San	O
Diego,	O
"
"	O
"
"	O
California	O
USA	O
"
"	O
"
"	O
"
"	O
"
"	O
Software	O
Experience:	O
"
"	O
"
"	O
"
"	O
"
"	O
Programming	O
Languages:	O
Fortran	O
and	O
Visual	O
Basic	O
-5.0	O
&	O
6)	O
"
"	O
"
"	O
Structural	O
Design	O
Programs:	O
STAAD	O
pro,	O
SAP	O
Nonlinear,	O
ROBOT	O
Millennium,	O
Prokon	O
Structural	O
Analysis	O
and	O
LEDFAA	O
(pavement	O
design).	O
"
"	O
"
"	O
Architectural	O
programs:	O
Floor	O
plan	O
plus,	O
3d	O
Home,	O
Auto	O
Cad,	O
3d	O
Studio	O
"
"	O
"
"	O
General	O
Computer	O
programs:	O
Microsoft	O
office,	O
Microsoft	O
project,	O
Paint	O
shop	O
pro.	O
"
"	O
"
"	O
"
"	O
"
"	O
Related	O
Skills	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
Registered	O
as	O
an	O
expert	O
in	O
All	O
Experts	O
/	O
Construction	O
Law	O
"
"	O
"
"	O
Knowledge	O
of	O
Red,	O
Yellow,	O
Silver	O
FIDIC	O
and	O
UAE	O
new	O
Modified	O
FIDIC	O
General	O
Conditions	O
"
"	O
"
"	O
"
"	O
.	.
Summary	O
of	O
Qualification:	O
"
"	O
"
"	O
A	O
self-motivated	O
Electrical	O
Engineer	O
with	O
6+	O
years	O
experiences	O
in	O
protection,	O
metering,	O
testing,	O
planning	O
and	O
monitoring	O
of	O
High	O
Voltage	O
/	O
Distribution	O
Substations	O
with	O
the	O
Ministry	O
of	O
Electricity	O
&	O
Renewable	O
Energy	O
in	O
Egypt.	O
I	O
have	O
experienced	O
working	O
in	O
commissioning	O
works,	O
tenders	O
evaluation	O
and	O
reporting	O
weekly	O
progress	O
of	O
Electrical	O
and	O
Instrumentation	O
activities	O
in	O
sites.	O
"
"	O
"
"	O
Work	O
Duties	O
&	O
Experience:	O
"
"	O
"
"	O
2011.0	O
–	O
Commissioning	B-Designation
Engineer	I-Designation
at	O
EETC	B-Companies worked at
–	I-Companies worked at
Ministry	I-Companies worked at
of	I-Companies worked at
Electricity	I-Companies worked at
–	I-Companies worked at
Egyptian	I-Companies worked at
Electricity	I-Companies worked at
Transmission	I-Companies worked at
Company	I-Companies worked at
–	I-Companies worked at
Planning	I-Companies worked at
&	I-Companies worked at
Monitoring	I-Companies worked at
Sector	I-Companies worked at
from	B-Years of Experience
Feb.	I-Years of Experience
2011.0	I-Years of Experience
to	I-Years of Experience
March	I-Years of Experience
2016.0	I-Years of Experience
"
"	O
"
"	O
Power	O
Network	O
Analysis	O
:	O
study	O
and	O
analyze	O
low,	O
medium	O
and	O
high-voltage	O
networks,	O
Load	O
analysis	O
&	O
harmonics,	O
Ripple	O
control	O
signal	O
analysis,	O
Transient	O
analysis	O
(used	O
devices	O
:	O
PQ-Box	O
200,	O
UMG	O
511.0	O
Janitza,	O
UniPower),	O
reporting	O
the	O
results	O
and	O
follow-up	O
the	O
stability	O
of	O
the	O
loads,	O
harmonics	O
and	O
inter-harmonics.	O
"
"	O
"
"	O
Execute	O
all	O
the	O
energisation	O
of	O
the	O
equipment	O
on	O
site	O
following	O
the	O
commissioning	O
safe	O
system	O
of	O
work	O
procedures	O
and	O
all	O
the	O
isolation	O
and	O
permit	O
procedures	O
according	O
to	O
international	O
standards	O
(Power	O
transformers	O
220.0	O
kV	O
,	O
66,	O
11.0	O
kV	O
MCC	O
–	O
Distribution	O
transformers	O
11kV/400V).	O
"
"	O
"
"	O
Coordinate	O
and	O
develop	O
pre-energisation	O
tests	O
and	O
the	O
isolation	O
process	O
for	O
all	O
equipment	O
on-site.	O
"
"	O
"
"	O
Coordinate	O
and	O
execute	O
the	O
electrical	O
tests	O
to	O
all	O
the	O
electrical	O
equipment	O
according	O
to	O
the	O
Technical	O
Requirements	O
and	O
Vendor	O
Specifications,	O
ensuring	O
that	O
equipment	O
works	O
to	O
its	O
Specification	O
and	O
documenting	O
the	O
test	O
results.	O
"
"	O
"
"	O
Perform	O
functional	O
tests	O
and	O
interlock	O
testing	O
of	O
the	O
equipment	O
(Switchgear:	O
Circuit	O
Breaker	O
&Isolators)	O
"
"	O
"
"	O
Energy	O
Meters	O
Programming	O
(ABB,	O
ELSTER,	O
EDMI,	O
ZFD,	O
CEWE)	O
and	O
Calibration	O
ON/OFF	O
Load	O
using	O
(SM3050,	O
PWS	O
3.3).	O
"
"	O
"
"	O
Periodic	O
Testing	O
&	O
Calibration	O
HV	O
transformers	O
(Winding	O
&	O
Oil	O
Temperature	O
Sensors,	O
Mechanical	O
protection)	O
to	O
Study	O
the	O
Performance	O
Evaluation	O
of	O
each	O
S/S	O
and	O
its	O
equipment.	O
"
"	O
Substation	O
Earth,	O
Soil	O
Resistivity	O
Measurements	O
&	O
Testing	O
using	O
(MTD,	O
MEGGER).	O
"
"	O
"
"	O
Current	O
Transformers,	O
Voltage	O
Transformers	O
Testing	O
(OMICRON	O
user).	O
"
"	O
"
"	O
Protective	O
Relays	O
Programming	O
(ABB,	O
Areva	O
/	O
Micom	O
S1	O
studio,	O
Siemens	O
/	O
DIGSI).	O
"
"	O
"
"	O
Oil	O
&	O
Gas	O
Experience:	O
Commissioning,	O
Testing	O
&	O
calibration	O
for	O
new	O
extensions	O
(Clients'	O
Stations	O
:Suez	O
Steel	O
Company	O
–	O
Ezz	O
Steel	O
Company/	O
Suez	O
–	O
SUMED	O
Arab	O
Petroleum	O
Pipelines	O
Company	O
–	O
SUCU	O
Suez	O
Cement	O
Company	O
–	O
Egyptian	O
Propylene	O
&	O
Polypropylene	O
Industry	O
Company/	O
Port-Said	O
–	O
Egyptian	O
Cement	O
Company	O
–	O
Suez	O
Power	O
Plant	O
–	O
Port-Said	O
Power	O
Plant).	O
"
"	O
"
"	O
Training	O
Experience:	O
"
"	O
2010.0	O
–	O
INVENSYS	O
-	O
EUROTHERM-	O
Foxboro	O
A²	O
(Schneider	O
now)	O
"
"	O
(Job	O
Training	O
period:	O
7.0	O
Months	O
from	O
26th	O
July	O
to	O
26th	O
February	O
2011)	O
"
"	O
"
"	O
Hardware:	O
Design	O
and	O
Inspection	O
of	O
Electrical,	O
Instrumentation	O
&	O
Control	O
system	O
in	O
Oil	O
&	O
Gas	O
Industry	O
using	O
T2550	O
(Programmable	O
Automation	O
Controller-PAC),	O
EYCON,	O
LINtools	O
Engineering	O
Studio,	O
Intouch	O
(HMI)	O
applications	O
(Design	O
Intouch	O
Static	O
&	O
Dynamic	O
mimics),	O
Hardware	O
drawings	O
using	O
AutoCAD).	O
"
"	O
"
"	O
Software:	O
Intouch,	O
Euser	O
screen	O
editor,	O
LINtools,	O
Virtual	O
Machine,	O
Wonderware	O
In	O
Touch	O
(InTouch	O
Application	O
Manager/WindowMaker/WindowViewer),	O
ArchestrA	O
(Design	O
Faceplates/	O
Design	O
Tools)	O
"
"	O
"
"	O
2008.0	O
–	O
Ministry	O
of	O
Electricity	O
(Job	O
Training	O
period:	O
1.0	O
Month)	O
"
"	O
EETC	O
–	O
Canal	O
Electricity	O
Zone:	O
Control,	O
Operating,	O
Communications	O
and	O
Radar	O
sector.	O
"
"	O
"
"	O
"
"	O
2008.0	O
–	O
EGEMAC	O
(Learning	O
Training	O
period:	O
1.0	O
Month)	O
"
"	O
Low	O
voltage-Distribution	O
Panels,	O
Substation	O
Panels.	O
"
"	O
"
"	O
Medium	O
voltage-Switchgear,	O
Instrument	O
Transformers.	O
"
"	O
"
"	O
High	O
voltage-circuit	O
breakers	O
&	O
Switches,	O
Instrument	O
transformers.	O
"
"	O
"
"	O
"
"	O
2007.0	O
–	O
The	O
Suez	O
Canal	O
Zone	O
(Dredgers	O
Department-Major	O
Workshops)	O
(Job	O
Training	O
period:	O
1.0	O
Month)	O
"
"	O
"
"	O
Operation	O
and	O
Maintenance	O
of	O
AC	O
and	O
DC	O
motors.	O
"
"	O
"
"	O
"
"	O
.	.
	O
Experienced	O
in	O
working	O
in	O
complex	O
projects	O
and	O
environment	O
"
"	O
	O
Quality	O
Control,	O
Quality	O
Assurance	O
and	O
cost	O
control	O
skills	O
"
"	O
	O
Strong	O
communication	O
skill	O
in	O
English,	O
Arabic	O
"
"	O
	O
Excellent	O
computer	O
skills	O
"
"	O
"
"	O
Professional	O
Experience:	O
"
"	O
Project	B-Designation
Manager,	I-Designation
QA/QC	I-Designation
"
"	O
Peto	B-Companies worked at
MacCallum	I-Companies worked at
Ltd.	I-Companies worked at
Toronto,	B-Location
Canada	I-Location
"
"	O
	O
"
"	O
"
"	O
2011-Present	O
"
"	O
"
"	O
Provide	O
construction	O
inspection	O
and	O
QA/QC	O
testing	O
for	O
various	O
High-Rise	O
residential	O
buildings,	O
"
"	O
infrastructure	O
and	O
transportation	O
projects	O
such	O
as100Adeladidw	O
West,	O
TTC	O
Vaughan	O
Corporate	O
"
"	O
Centre	O
subway	O
stations,	O
Square	O
One	O
Shopping	O
Center	O
and	O
Eglinton	O
Go	O
Transit	O
projects	O
"
"	O
"
"	O
Page	O
1.0	O
of	O
3.0	O
"
"	O
"
"	O
	O
"
"	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
"
"	O
Responsible	O
for	O
onsite	O
supervision	O
and	O
inspection	O
of	O
the	O
works	O
to	O
ensure	O
that	O
the	O
quality	O
of	O
the	O
works	O
"
"	O
is	O
achieved	O
as	O
per	O
CSA	O
requirements	O
"
"	O
"
"	O
Distribution	O
and	O
implementation	O
of	O
the	O
project	O
quality	O
plan	O
on	O
the	O
project	O
"
"	O
Communicating	O
quality	O
problems	O
to	O
the	O
Project	O
Manager	O
"
"	O
Managing	O
the	O
Site	O
QA/QC	O
Teams	O
"
"	O
Ensuring	O
that	O
quality	O
records	O
are	O
correctly	O
maintained	O
"
"	O
Managing	O
the	O
process	O
of	O
inspecting	O
work	O
and	O
materials	O
on	O
site	O
"
"	O
Writing	O
method	O
statements,	O
checklists	O
and	O
inspection	O
test	O
plans	O
for	O
site	O
works	O
"
"	O
Review	O
of	O
work	O
procedures	O
and	O
of	O
the	O
purchasing	O
technical	O
specifications	O
to	O
ensure	O
their	O
"
"	O
compliance	O
with	O
the	O
Contract's	O
quality	O
requirements	O
and	O
the	O
implemented	O
quality	O
system	O
"
"	O
Help	O
implementing	O
Pivot’s	O
Integrated	O
Management	O
System	O
"
"	O
Internal	O
Auditing	O
Responsibilities,	O
if	O
necessary,	O
carrying	O
out	O
internal	O
audit	O
"
"	O
Assisting	O
in	O
facilitating	O
the	O
Management	O
Review	O
process	O
and	O
following	O
up	O
actions	O
on	O
site	O
"
"	O
items	O
from	O
the	O
management	O
review	O
meetings	O
"
"	O
Identifying	O
training	O
needs	O
and	O
arranging	O
appropriate	O
training	O
on	O
site	O
"
"	O
Making	O
training	O
arrangements	O
in	O
coordination	O
with	O
the	O
appropriate	O
department	O
heads	O
on	O
site	O
"
"	O
Ensuring	O
that	O
the	O
work	O
is	O
completed	O
as	O
per	O
the	O
Contract	O
Specification	O
and	O
drawings	O
"
"	O
Liaise	O
and	O
effectively	O
communicate	O
with	O
project	O
engineers	O
and	O
client’s	O
site	O
representatives	O
"
"	O
"
"	O
Chief	B-Designation
Civil	I-Designation
Engineer	I-Designation
/	I-Designation
Project	I-Designation
Manager	I-Designation
"
"	O
HAC	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
	O
"
"	O
"
"	O
	O
"
"	O
"
"	O
Project	O
management,	O
drive	O
the	O
project	O
team	O
from	O
start	O
through	O
completion	O
"
"	O
Define	O
project	O
scope,	O
objectives,	O
milestones	O
and	O
deliverables	O
"
"	O
Identifying,	O
costing	O
and	O
processing	O
any	O
contract	O
variations	O
"
"	O
"
"	O
.	.
ADITHYA	O
S	O
KUMAR	O
"
"	O
Edattu	O
H	O
"
"	O
Pathampuzha	O
PO	O
"
"	O
Poonjar	O
South	O
"
"	O
Kottayam	O
Dist	O
"
"	O
Pincode	O
:	O
686582.0	O
"
"	O
917558804678.0	O
"
"	O
"
"	O
Digital	O
Marketing	O
-	O
SEO	O
Analyst	O
"
"	O
M.Tech	O
‚Äì	O
Computer	O
Science	O
and	O
"
"	O
Engineering	O
"
"	O
E-mail	O
:-	O
iadithya91@gmail.com	O
"
"	O
"
"	O
EXPERIENCE	O
"
"	O
"
"	O
SKILLS	O
"
"	O
"
"	O
Hiworth	B-Companies worked at
Solutions,	I-Companies worked at
Technopark,	I-Companies worked at
Trivandrum	B-Location
‚Äì	O
SEO	B-Designation
Analyst	I-Designation
"
"	O
"
"	O
Interpersonal	O
skills	O
"
"	O
"
"	O
SEPTEMPER	B-Years of Experience
2018.0	I-Years of Experience
PRESENT	I-Years of Experience
"
"	O
"
"	O
Page	O
Optimization.	O
"
"	O
"
"	O
ÔÇ∑	O
"
"	O
"
"	O
ÔÇ∑	O
"
"	O
ÔÇ∑	O
"
"	O
ÔÇ∑	O
"
"	O
ÔÇ∑	O
"
"	O
ÔÇ∑	O
"
"	O
ÔÇ∑	O
"
"	O
ÔÇ∑	O
"
"	O
"
"	O
Keyword	O
Research:	O
-	O
Researching	O
the	O
top	O
keywords	O
using	O
"
"	O
tools	O
such	O
as	O
Word	O
Tracker,	O
Keyword	O
Discovery,	O
Google	O
"
"	O
Keyword	O
Suggestion	O
Tool,	O
Google	O
insights	O
Search	O
Tool,	O
"
"	O
Good	O
Keyword	O
etc.	O
"
"	O
Web	O
Analytics:	O
-	O
Extensive	O
knowledge	O
of	O
website	O
"
"	O
Monitoring	O
through	O
server	O
logs	O
and	O
Page	O
tagging	O
tools	O
"
"	O
such	O
as	O
Google	O
Analytics,	O
AWStats	O
etc.	O
"
"	O
On-	O
Page	O
and	O
Off-	O
Page	O
Optimization.	O
"
"	O
Content	O
Optimization:	O
-	O
Search	O
engine	O
friendly	O
"
"	O
content	O
development.	O
"
"	O
Image	O
and	O
Video	O
Optimization.	O
"
"	O
Social	O
Book	O
Marking,	O
Article	O
Submission,	O
Blogs	O
"
"	O
Posting,	O
Classifieds,	O
RSS	O
Feed	O
etc.	O
"
"	O
Social	O
Media	O
Optimization:-	O
Digg,	O
Stumbleupon,	O
"
"	O
Facebook,	O
Myspace	O
etc..	O
"
"	O
Controlling	O
Robots	O
using	O
robot.txt	O
file,	O
Meta	O
tag	O
and	O
rel	O
"
"	O
attribute.	O
Creating	O
Sitemap.xml	O
and	O
ROR.xml	O
for	O
website.	O
"
"	O
"
"	O
SEO	O
keyword	O
research	O
"
"	O
Marketing	O
content.	O
"
"	O
Creative	O
"
"	O
Search	O
engine	O
administration.	O
"
"	O
Social	O
media	O
coordination	O
"
"	O
Web	O
analytics	O
"
"	O
"
"	O
AWARDS	O
"
"	O
"
"	O
1.0	O
Certificate	O
for	O
paper	O
"
"	O
presentation	O
in	O
National	O
"
"	O
Conference	O
at	O
Christ	O
"
"	O
Knowledge	O
City	O
Engineering	O
"
"	O
"
"	O
Audrey	B-Companies worked at
Technologies,	I-Companies worked at
Kochi	B-Location
‚Äî	O
Digital	B-Designation
Marketing	I-Designation
,SEO	I-Designation
"
"	I-Designation
analyst	I-Designation
"
"	O
MARCH	B-Years of Experience
2018.0	I-Years of Experience
‚Äì	I-Years of Experience
AUGUST	I-Years of Experience
2018.0	I-Years of Experience
"
"	O
"
"	O
College	O
"
"	O
2.0	O
"
"	O
"
"	O
Certificate	O
on	O
cyber	O
"
"	O
security	O
and	O
ethical	O
"
"	O
"
"	O
‚óè	O
"
"	O
"
"	O
‚óè	O
"
"	O
"
"	O
Possesses	O
a	O
dynamic	O
skill	O
set	O
comprising	O
of	O
SEO	O
"
"	O
"
"	O
hacking	O
workshop	O
"
"	O
"
"	O
Optimization,	O
adequate	O
knowledge	O
of	O
on	O
page,	O
"
"	O
"
"	O
conducted	O
at	O
"
"	O
"
"	O
off	O
page	O
optimization,	O
an	O
up	O
-	O
to	O
-	O
date	O
"
"	O
"
"	O
Infopark,Kochi	O
"
"	O
"
"	O
Working	O
knowledge	O
of	O
current,	O
past	O
and	O
projected	O
trend	O
"
"	O
"
"	O
3.0	O
Presented	O
a	O
paper	O
on	O
the	O
"
"	O
"
"	O
in	O
SEO	O
industry.	O
"
"	O
"
"	O
topic	O
Brain	O
Fingerprinting	O
in	O
"
"	O
"
"	O
‚óè	O
"
"	O
"
"	O
Creating	O
engaging	O
social	O
media	O
strategies	O
"
"	O
"
"	O
National	O
Level	O
Colloquium	O
"
"	O
"
"	O
‚óè	O
"
"	O
"
"	O
Assisting	O
the	O
company‚Äôs	O
business	O
development	O
team	O
in	O
"
"	O
"
"	O
in	O
-TCSIT	O
2012.0	O
,Arunachala	O
"
"	O
"
"	O
developing	O
proposals	O
within	O
the	O
digital	O
marketing	O
segment	O
"
"	O
"
"	O
College	O
of	O
Engineering.	O
"
"	O
"
"	O
‚óè	O
"
"	O
"
"	O
Worked	O
with	O
IT	O
group	O
to	O
monitor	O
web	O
services	O
and	O
make	O
"
"	O
them	O
more	O
efficient.	O
"
"	O
"
"	O
‚óè	O
"
"	O
"
"	O
Optimizing	O
the	O
websites	O
to	O
increase	O
the	O
traffic.	O
"
"	O
"
"	O
Christ	B-Companies worked at
Knowledge	I-Companies worked at
City,	I-Companies worked at
Muvattupuzha	B-Location
‚ÄîAsst.	B-Designation
Professor	I-Designation
"
"	O
"
"	O
4.0	O
"
"	O
"
"	O
AUGUST	B-Years of Experience
2015.0	I-Years of Experience
-	I-Years of Experience
JUNE	I-Years of Experience
2016.0	I-Years of Experience
"
"	O
"
"	O
Published	O
a	O
Conference	O
paper	O
"
"	O
in	O
International	O
Journal	O
of	O
"
"	O
Research	O
in	O
Computer	O
and	O
"
"	O
"
"	O
‚óè	O
"
"	O
‚óè	O
"
"	O
"
"	O
Prepared	O
lectures	O
for	O
undergraduate	O
and	O
postgraduate	O
"
"	O
"
"	O
Communication	O
Technology.	O
"
"	O
"
"	O
students.	O
"
"	O
"
"	O
[IJRCCT	O
Impact	O
Factor	O
:	O
3.751	O
"
"	O
"
"	O
Developed	O
and	O
supervised	O
various	O
laboratory	O
activities	O
"
"	O
"
"	O
]	O
"
"	O
"
"	O
for	O
computer	O
science	O
courses.	O
"
"	O
"
"	O
5.0	O
"
"	O
"
"	O
Presented	O
a	O
paper	O
on	O
the	O
"
"	O
"
"	O
‚óè	O
"
"	O
"
"	O
Assisted	O
students	O
in	O
recruitment	O
and	O
outreach	O
activities.	O
